user_id,place_id,restaurant_name,city,state,country,food_price,smoking_area,restaurant_cuisine,user_budget,user_cuisine,reviews,classification,polaarity,subjectivity
U1045,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,2,1,International,0,Vietnamese,We just landed up here randomly and found it amazing. The services provided by J P yadav was superb. He was damn quick and too humble. Fum to be here. Food was excellent as well.,Positive,0.37222222222222223,0.7166666666666667
U1045,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,2,4,International,0,California,Amazing food and amazing service. The service given by J P Yadav was fantabulous. We actually had gala time. We would surely like to visit this place again. Keep up the good work :),Positive,0.4833333333333334,0.7314814814814815
U1045,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,1,1,French,0,Game,We are very greatful to be at this placeSpecial thanks to J.P. Yadav.Coz of his marvelous servicesHe helped us celebrate our friend's birthday with a huge bash..ThanksArpit jindal,Positive,0.45,0.6
U1045,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,0,0,Dutch-Belgian,0,Italian,"Local CP, that is a nice blend of what's locally in around the town. The place is woody with real comfortable seating that makes it ideal for hangouts with friends. Food looked really tempting and they were really attentive to all our needs.Following observations were made-Cleanliness points: 6/5Decoration points: 5/5Service: 5/5Food presentation: 5/5Taste: 4/5Value for money: 4/5The place is super bubby with big screen for entertainment in the middle.Food recommendations-1. Pasta2. Marshmallow shake3. Four cheese pizzaIf you are in the local-ity visit this local.",Positive,0.30333333333333334,0.4866666666666667
U1045,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,2,0,Japanese,0,Scandinavian,"It was a great day and wonderful experience visiting this place. From ambience to food it is totally a nice place. Starters are so awesome and specially pizza.Main cource is just mouthwatering, from presentation to taste it was all good today. Thanks to Mr.Rishi, Deepak and Jitender for the Special care and treatment and Mr.Vishal for a wonderful management of meet. Really Appreciable! Beverages were too good.. Specially ""No Daaru Cosmopolitian"". Desserts were also good. ",Positive,0.5758241758241758,0.6664835164835163
U1045,P135051,Restaurante Versalles,San Luis Potosi,San Luis Potosi,Mexico,1,4,Japanese,0,Chilean,"Awesome ambience, cool lights romantic place. Definitely I suggest to go there.Lovely food and great hospitality .They make your day special ",Positive,0.4178571428571429,0.6619047619047619
U1045,P135041,Luna Cafe,San Luis Potosi,San Luis Potosi,Mexico,2,0,French,0,Polish,"Local is definitely a bar which has tried something really out of the box. From their menu cards to the way they present the bill to the screen, everything. Music is goodAmbience is nice  Food is good. waiters are good but lacks communication clarity!",Positive,0.3392857142857143,0.41428571428571426
U1009,P132754,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,2,0,Dutch-Belgian,2,North_African,Loved the Aam panna shots along with the ambience and service! Not at all over priced like some of the cafes in Delhi! Would like to come often! ,Positive,1.0,0.8
U1009,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,0,0,German,2,Asian,"The place is situated at the outdoor circle so its very very easy to locate the place. the interior and the theme was just mesmerizing, the prices should be a little bit low.",Positive,0.16895833333333332,0.625
U1009,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,2,0,German,2,Vietnamese,"Ambiance wise local is right there at the top. Good beer menu accompanied by the chakna platter. Seating is very uncomfortable. Food was good, however pizzas can be better. ",Positive,0.3419642857142857,0.5794642857142858
U1009,P135059,Restaurant Bar Hacienda los Martinez,San Luis Potosi,San Luis Potosi,Mexico,2,4,French,2,Barbecue,"So, finally i got a chance to visit this place on friday. Highly impressed with the decor,ambience,music and place was so spacious.Coming to food..so i ordered chicken seekh kebab,tandoori chicken and chicken tikka pizza- chicken seekh kebab was on the top.Quite impressed with this place.",Negative,-0.05714285714285713,0.9714285714285715
U1009,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,1,1,Seafood,2,French,"Courteous staff, amazing ambience and great food! Their menu is pretty explicit, the drinks are really good and The staff was very helpful. Value for money.",Positive,0.5583333333333335,0.7583333333333333
U1009,P135058,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,2,0,Southwestern,2,Brazilian,"Local was bookmarked as soon as it got opened on my Zomato wish-list. Last Saturday I got the chance to visit it. This place is spacious in terms of seating. I loved their interiors and ambiance. We tried malai chicken tikka, veggie lovers pizza. Everything was superb. The music is super amazing. It is the new addition to my favourite cafes in CP. The service is great. Highly recommended place to spend time with family and friends.  ",Positive,0.312969696969697,0.6127878787878787
U1009,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,2,4,Steaks,2,Southern,Amazing afternoon spend at local cp wanted to say specially to Karishma who made my day really enjoyed the food and the drinks as well as the services ,Positive,0.3642857142857143,0.5428571428571429
U1009,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,1,0,Bakery,2,Dessert-Ice_Cream,"Located right on the main crossing inner circle, parking would be a little issue but their vallet is very efficient. Its a huge place done very well in terms of its Ambience ,seating and its overall look-10/10Food is great- 10/101. Vada pao-10/10 must have2. Raj kachori-9/103. Dahi ke kebab-9/104. Pizza-10/105. Thele ki chowmine- 10/106. Gol Gappa Shots- 10/107. Dal makhni-10/10 must hv8. Paneer lababdar-10/109. Fried Rice-10/1010.Cocktail are very interesting should try11. Brownie nd ice cream-10/10Staff- 10/10Value for money -10/10Its a good plce and defintly coming back soon!!Thank you for serving us.",Positive,0.2679067460317461,0.4196428571428572
U1009,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,0,0,Cafe-Coffee_Shop,2,Mexican,I came here with my friends in CP local outlet it was amazing place of you and my service for Mr Sachin Kumar is a stupid up there and I like such as person because he has good knowledge and he is a good boy.. I like such a restaurant and thank you so much Mr Sachin for giving me your service... their management is very nice ,Positive,0.24222222222222223,0.5888888888888889
U1009,P135063,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,2,Hawaiian,Awesome place.. Awesome ambience.. And the food is super hit. Tried their many street food items and all were too good. This is a must visit place for weekend outings. Just loved it.,Positive,0.7055555555555556,0.7611111111111111
U1009,P135079,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,0,0,Southwestern,2,Cafeteria,"My friends and I popped in here for an impromptu rendezvous and the staff graciously found us a table for 4 (on a Sunday!). Though the place is known for its economically priced shots, it stayed with us for its amazing ambience. Food and drinks are value for money, if not in quality, then in quantity. The lax service, on the other hand, left something to be desired. ",Positive,0.19375000000000003,0.54375
U1016,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,1,1,Cafe-Coffee_Shop,2,Lebanese,"Easy to reach destination with attractive exteriors, a big lounge with decent sitting capacity. Coming to Service, not amazing but yes it is decent. I didn't have a good day as most of the items served were over-salty which spoiled the taste!!Fish tikka was good in taste though marination was again more salty. Veggie Lover Pizza and Thela style chowmein were saviour.Brownie served at the end was really bad in taste.All in all Overpriced and nothing to hype about lounge, good for friends meet!!Think twice before visiting!!Many good outlets with a better taste and food servings are located in the same area!!",Positive,0.3244444444444445,0.5905555555555556
U1016,P135042,Restaurant Oriental Express,San Luis Potosi,San Luis Potosi,Mexico,2,0,Italian,2,Chinese,"I tell I m not a great foofdie but yes I m a drinker and drinks are good. Kamakazi and aam shots were fab. Apart from that  I am a big time music fan and the dj here on 15th was pathetic. Around 12 people even started to throw tissues on him but still he didn't played their choice. Big time no for music and dance lovers. If you just have eat, drink and chat you can visit the place",Negative,-0.14,0.51
U1016,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,2,4,Armenian,2,Portuguese,"We were a group of 10ppl and we were treated as if were a burden to them. Our IDs we're checked which was completely fine but there was a guy called piyush( I think) right at the entrance who was very rude. Food was v average. The best part was the music but even after paying 19k for a table, u end up treated like shit, it spoils everything.",Positive,0.1603968253968254,0.5526190476190477
U1016,P135106,El Rincn de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,2,2,German,2,Caribbean,Food - 4.0Ambience - 4.5Location - 4.5Service - 4.0Cafe local is a good place to go with your friends and have a chilled out time. A very dark and soothing ambience adds to the mood. Had ordered Kadhai Paneer Masala with Laccha ParanthaVeg Spring RollsFood was abpve average and the service was bit slow.,Positive,0.010999999999999965,0.384
U1016,P132856,Unicols Pizza,San Luis Potosi,San Luis Potosi,Mexico,1,0,Persian,2,Indonesian,Went there with friends on sunday.. it was bit crowded.. they really need to work on there management..they were very rude..Food doesn't even worth the price.. the regular hookah was so costly and it wasn't even a good one..noddles so bad and tasteless.. Honey chilly potatoes were so bad that we didn't even finish it.. chilly paneer were fine but not upto the mark.. the music was so low that you could hear people talking 5 tables far from you.. it made my experience so noisy.. i'm giving it 1.5 stars just coz of the ambience.. i'm not going there again or my friends.. ,Negative,-0.09871794871794869,0.5469428007889546
U1016,P135045,Restaurante la Gran Via,San Luis Potosi,San Luis Potosi,Mexico,0,0,German,2,Hungarian,"This weak I visited this place with my friends and it was full of crowd. It was my first visit at local restaurant ! Gone there for enjoyment with old friendsNo doubt ambience and music was really nice.First we ordered sheesha and drinks ( ultra beer ) something wrong with the beer that was smelling (LIKE CARTON) One more thing restaurant was empty on ground floor but they were offering the table on first floor without asking guest preference.We asked for table to change because of high AC was on head but no response from manger side, crowd was there that is why that's understood but the drinks spoil are mood and we asked for the bill and moved out in 25 minutes from there.",Positive,0.07590909090909091,0.4256060606060606
U1016,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,2,0,German,2,Hawaiian,"Great service and courteous staff! The manager, Mr. Jay was very considerate. Food was delectable and drinks were delicious. Would definitely come again!",Positive,0.55,0.71
U1016,P135066,Restaurante Guerra,San Luis Potosi,San Luis Potosi,Mexico,0,4,German,2,Cafeteria,Newly opened cafe in cp place was huge n ambiance is also good food was ok but oty is very less as par there price its a street food concept best place for street food lover,Positive,0.4199494949494949,0.4735353535353535
U1016,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,2,1,German,2,Lebanese,"Absolutely in love with this place. I rarely come to CP but in between a meeting ended up grabbing a beer here. Perfect music for the afternoon. Very well prepared ceaser salad, dim lit yet lively ambience. People should check it out... ",Positive,0.37272727272727274,0.6333333333333333
U1016,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,0,0,Chinese,2,Chinese,"The best one in Connaught Place for sure. Huge place, amazing interiors and quality food. Local is the not so local hangout venue for the chill seekers and foodies out there. Also, not very heavy on the pocket. Food-Veggie pizza- huge pizza, enough for 3 people. Perfect crust and appropriately loaded.Loaded Nachos- crunchy and true to its name, fully loaded. All in all, good place to catch a bite. Though service could be improved. Recommended.",Positive,0.4251479289940828,0.5787310979618673
U1016,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,0,0,International,2,Portuguese,I have been twice and always enjoyed myself. Good music and great drinks. I even brought family and friends there on this visit. Definitely a nice cool out spot.,Positive,0.5900000000000001,0.74
U1016,P135051,Restaurante Versalles,San Luis Potosi,San Luis Potosi,Mexico,1,4,Regional,2,Caribbean,"Awesome Atmosphere, service is too good specially Lalit Rana his behaviour and service is too Good......................................... ",Positive,0.6892857142857143,0.692857142857143
U1016,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,2,0,German,2,Indonesian,The peri peri chicken pizza is amazing and i highly recommend it. Chilly chicken is a delight to have.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ,Negative,-0.20799999999999996,0.8480000000000001
U1047,P132875,shi ro ie,San Luis Potosi,San Luis Potosi,Mexico,0,4,German,2,Hungarian,Interiors are good with good ambience. Food is not good. Service is good but their shakes are pathetic. The only thing good was interiors and crowd. Else nothing good. Not a place to definitely hang out. ,Positive,0.23888888888888882,0.6777777777777777
U1047,P132877,sirloin stockade,San Luis Potosi,San Luis Potosi,Mexico,1,0,German,2,Bakery,"Tried and disappointed. We found the ambience and the floor setup appealing but the food was below par. The worst thing was that they managed to mess up the Pizza.. My friend ordered for marshmallow shake which was too bland. Later on they replaced it with cold coffee. Few eatable things were- soya chap starters and no daaru cosmo, ice tea n cold coffee. Basically it's a good place for cocktails n photography. Regrettable fooding. ",Negative,-0.22916666666666669,0.5958333333333332
U1047,P132884,dairy queen,San Luis Potosi,San Luis Potosi,Mexico,1,0,German,2,Mexican,"Totally awesome place to be with friendsBig capacity to house the gentry and and and very decent staff here,I love the way they have maintained the gentry hereCrowd was at its best the dayFood:-4/5Bar:- 5/5Ambience:-4/5Overall:-4.5/5This is a thumbs up from my side pplWell done,recomended and i must say should go and enjoy the DJ there and rap your feets there",Positive,0.6233333333333333,0.6533333333333333
U1095,P132872,Pizzeria Julios,San Luis Potosi,San Luis Potosi,Mexico,2,1,Dutch-Belgian,2,Mexican,"One.amazing.place.in  cp. The place gives.you wow factor. Good shesha,Good food at decent.pricing.makes it.perfect. loved the place to.the core and its definitely.one of.the best places to visit.now. Cp finally has something amazing",Positive,0.5166666666666667,0.7666666666666667
U1095,P135034,Michiko Restaurant Japones,San Luis Potosi,San Luis Potosi,Mexico,2,0,Ethiopian,2,Southern,Food and ambience is good.Manager Mr jai is really friendly.One should really go for booze hereThey have good collection here.Been there for 2 3 times services and waiters are goodFast service,Positive,0.3666666666666667,0.3333333333333333
U1095,P135058,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,2,0,Juice,2,Dessert-Ice_Cream,This place doesnt even deserve a rating uncooperative management pathetic food Even street vendors make better foodOverhyped place overall So many terms and conditions even more then a 7 star hotelI visited and tried 3 mocktails and 2 dishes all were returned and changed twice i came empty stomach couldnt eat their shit Dont visit ,Positive,0.028571428571428574,0.5428571428571428
U1034,P135086,Mcdonalds Parque Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,2,1,Juice,2,Mexican,"Amazing food , ambience , decor , service and i cant even begin to tell how reasonable it feels at the end of the experience..Loved it so much that i went here back to back on a weekend.. Four cheese pizza pasta ( red and white) mushrooms .. chaap.. kebabs.. drinks.. everything was fantastic and the bill was pretty reasonable.. Worth every penny ...crowd was amazing..Service was amazing .. Vishal Chaudhary hope u r happy seeing my review ;)",Positive,0.2714285714285714,0.5142857142857143
U1095,P132861,Carls Jr,San Luis Potosi,San Luis Potosi,Mexico,2,1,Juice,2,Mexican,"The place is a must visit at the centre of Delhi. Just one thing that you need to remember don't wear shorts or sleepers, they won't allow you in. The ambience was good and you have so many different options to sit and enjoy your meal. We tasted Afghani Chaap, Salt and Pepper, Samosa paneer chat, coffee peanut butter shake, triple cheeze Italian lasgna and Veggie pizza. All the dishes were lip smacking and sumptuous. I am looking forward to my next visit desperately and try out their other offerings. ",Positive,0.109375,0.446875
U1034,P135049,Restaurante de Mariscos la Langosta,San Luis Potosi,San Luis Potosi,Mexico,2,0,Juice,2,Pizzeria,"Read some great reviews on zomato about this place so i decided to go to  this place on my birthday. I went with a friend of mine .The ambience is nice similar to a lot of cafes in cp. Nthing very great. The staff was courteous and prompt in service.Coming to the food we ordered a penne pesto pasta,honey chilli potatoes and paneer tikka tacos. Pasta was more like white sauce nthing great. Chilli potatoes and paneer tikka tacos tasted fine.In drinks we ordered two no daaru cosmopolitan. Which were nice and refreshing. Overall its a good place to go out with your freinds and enjoy a drink.",Positive,0.4642857142857143,0.6124999999999999
U1034,P132723,Gordas de morales,San Luis Potosi,San Luis Potosi,Mexico,2,4,Juice,2,Dutch-Belgian,The best thing about this place is the ambiance. Very impressive interiors. Food- was average. The service is a bit slow even during non rush hours. A decent place to go to on a Saturday night. Drinks menu is good! ,Positive,0.43194444444444446,0.5611111111111111
U1095,P132723,Gordas de morales,San Luis Potosi,San Luis Potosi,Mexico,2,4,Juice,2,Deli-Sandwiches,Rate - 2/5Service -2.5/5My experience was not so good with this place !I went to this cafe on next day of opening ... it was weekday !! I ordered Local  chakhna platter and one pint of beer !! Service was poor ... we had to wait very long to get the food and second most important thing which I feel it's expensive place to visit !!I didn't find any awesome kind of option there !! So I don't suggest to go there for some good outing or for a date ,Positive,0.26385416666666667,0.535
U1095,P135086,Mcdonalds Parque Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,2,1,Italian,2,Kosher,Amazing food and amazing ambience. The fast service makes it great. The place just changes after 11 pm when the crowd sets the dance floor on fire. The manager (Mr.Nitin Jayand) is very polite and makes sure everything goes smooth. The perfect place for weekends. ,Positive,0.5375000000000001,0.7298611111111111
U1095,P135055,la Cochinita Pibil Restaurante Yucateco,San Luis Potosi,San Luis Potosi,Mexico,0,4,Dutch-Belgian,2,Fine_Dining,Amazing place Love the experience over ........only the music is repeated ... Nitin helped helped ...lokash told us to come to this place  told us to,Positive,0.55,0.75
U1007,P135058,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,2,0,Pizzeria,1,Bar,The cocktails are all handmade and delicious.,Positive,1.0,1.0
U1007,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,2,1,Fast_Food,1,American,This place receives stars for their APPETIZERS!!!,Neutral,0.0,0.0
U1095,P135064,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,San Luis Potosi,Mexico,0,0,Seafood,2,Mexican,We got the food and apparently they have never heard of salt and the batter on the fish was chewy.,Positive,0.05,0.35
U1095,P135035,El Mundo de la Pasta,San Luis Potosi,San Luis Potosi,Mexico,0,4,Japanese,2,Mexican,The only redeeming quality of the restaurant was that it was very inexpensive.,Positive,0.2333333333333333,0.6
U1095,P135072,Sushi Itto,San Luis Potosi,San Luis Potosi,Mexico,2,0,Sushi,2,Bakery,The Heart Attack Grill in downtown Vegas is an absolutely flat-lined excuse for a restaurant.,Positive,0.07500000000000001,0.47500000000000003
U1007,P135025,El Rincon de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,2,0,Burgers,1,Breakfast-Brunch,So we went to Tigerlilly and had a fantastic afternoon!,Positive,0.5,0.9
U1007,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,2,4,Chinese,1,American,"The deal included 5 tastings and 2 drinks, and Jeff went above and beyond what we expected.",Negative,-0.05,0.25
U1007,P135086,Mcdonalds Parque Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,2,1,Bar,1,Continental-European,We got the food and apparently they have never heard of salt and the batter on the fish was chewy.,Positive,0.05,0.35
U1007,P132572,Cafe Chaires,San Luis Potosi,San Luis Potosi,Mexico,1,1,Bar_Pub_Brewery,1,Cafeteria,I love the Pho and the spring rolls oh so yummy you have to try.,Positive,0.5,0.6
U1007,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,2,4,Bar,1,Pizzeria,The poor batter to meat ratio made the chicken tenders very unsatisfying.,Negative,-0.26666666666666666,0.6166666666666666
U1078,P132885,Hamburguesas saul,San Luis Potosi,San Luis Potosi,Mexico,1,0,Diner,2,Middle_Eastern,All I have to say is the food was amazing!!!,Positive,1.0,0.9
U1099,P135076,Restaurante Pueblo Bonito,San Luis Potosi,San Luis Potosi,Mexico,0,0,Mexican,0,Mongolian,Everything was fresh and delicious!,Positive,0.65,0.75
U1099,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,1,1,Italian,0,Regional,"In summary, this was a largely disappointing dining experience.",Negative,-0.6,0.7
U1008,P132866,Chaires,San Luis Potosi,San Luis Potosi,Mexico,2,1,Spanish,1,Pizzeria,"It's like a really sexy party in your mouth, where you're outrageously flirting with the hottest person at the party.",Negative,-0.25,1.0
U1008,P132858,Hamburguesas Valle Dorado,San Luis Potosi,San Luis Potosi,Mexico,1,0,Fast_Food,1,Mexican,"It's like a really sexy party in your mouth, where you're outrageously flirting with the hottest person at the party.",Negative,-0.25,1.0
U1099,P135043,pizza clasica,Soledad,San Luis Potosi,Mexico,2,0,Steaks,0,Bakery,this was a different cut than the piece the other day but still wonderful and tender s well as well flavored.,Positive,0.2916666666666667,0.6583333333333333
U1099,P132885,Hamburguesas saul,San Luis Potosi,San Luis Potosi,Mexico,1,0,Vegetarian,0,Bar,At least think to refill my water before I struggle to wave you over for 10 minutes.,Negative,-0.3,0.4
U1008,P132854,Sirlone,San Luis Potosi,San Luis Potosi,Mexico,2,0,Asian,1,Mongolian,"On the up side, their cafe serves really good food.",Positive,0.7,0.6000000000000001
U1099,P132872,Pizzeria Julios,San Luis Potosi,Mexico,Mexico,2,1,Steaks,0,American,"On the up side, their cafe serves really good food.",Positive,0.7,0.6000000000000001
U1008,P135108,Potzocalli,San Luis Potosi,San Luis Potosi,Mexico,1,0,Hot_Dogs,1,Mexican,"Our server was fantastic and when he found out the wife loves roasted garlic and bone marrow, he added extra to our meal and another marrow to go!",Positive,0.2,0.5
U1008,P132851,KFC,San Luis Potosi,San Luis Potosi,Mexico,1,1,Latin_American,1,Latin_American,"The only good thing was our waiter, he was very helpful and kept the bloddy mary's coming.",Positive,0.3,0.6333333333333334
U1099,P132856,Unicols Pizza,San Luis Potosi,San Luis Potosi,Mexico,1,0,Steaks,0,Mexican,"Best Buffet in town, for the price you cannot beat it.",Positive,1.0,0.3
U1008,P132869,Dominos Pizza,San Luis Potosi,San Luis Potosi,Mexico,2,1,Cafe_Coffee,1,Breakfast-Brunch,"I LOVED their mussels cooked in this wine reduction, the duck was tender, and their potato dishes were delicious.",Positive,0.85,0.9
U1099,P135066,Restaurante Guerra,San Luis Potosi,San Luis Potosi,Mexico,0,4,Cafeteria,0,Cuban,This is one of the better buffets that I have been to.,Positive,0.5,0.5
U1008,P135069,Abondance Restaurante Bar,San Luis Potosi,San Luis Potosi,Mexico,1,0,Dessert-Ice_Cream,1,Pizzeria,Kind of hard to mess up a steak but they did.,Positive,0.04444444444444443,0.5388888888888889
U1099,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,2,4,Asian,0,American,"Although I very much liked the look and sound of this place, the actual experience was a bit disappointing.",Positive,0.1,0.5
U1099,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mongolian,0,Tex-Mex,I just don't know how this place managed to served the blandest food I have ever eaten when they are preparing Indian cuisine.,Neutral,0.0,0.0
U1099,P135045,Restaurante la Gran Via,San Luis Potosi,San Luis Potosi,Mexico,0,0,Bar,0,Cafe-Coffee_Shop,"Worst service to boot, but that is the least of their worries.",Negative,-0.65,0.7
U1008,P132846,el lechon potosino ,San Luis Potosi ,San Luis Potosi,Mexico,1,3,Japanese,1,Soup,Service was fine and the waitress was friendly.,Positive,0.39583333333333337,0.5
U1008,P135054,Restaurante y Pescaderia Tampico,San Luis Potosi,San Luis Potosi,Mexico,0,0,Seafood,1,Soup,"The guys all had steaks, and our steak loving son who has had steak at the best and worst places said it was the best steak he's ever eaten.",Positive,0.4,0.6375
U1099,P135042,Restaurant Oriental Express,San Luis Potosi,San Luis Potosi,Mexico,2,0,Cafe_Coffee,0,Hot_Dogs,"We thought you'd have to venture further away to get good sushi, but this place really hit the spot that night.",Positive,0.3,0.43333333333333335
U1040,P132773,El cotorreo,Cuernavaca,Morelos,Mexico,1,3,cafeteria,2,Italian,Bland... Not a liking this place for a number of reasons and I don't want to waste time on bad reviewing.. I'll leave it at that...,Negative,-0.35555555555555546,0.5
U1040,P134999,Kiku Cuernavaca,Cuernavaca,Morelos,Mexico,2,0,Mexican,2,Italian,"Phenomenal food, service and ambiance.",Positive,0.5,0.5
U1040,P135013,Giovannis,Jiutepec,Morelos,Mexico,1,0,Diner,2,Italian,Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh.,Positive,0.07619047619047618,0.38095238095238093
U1040,P135019,Restaurant Bar Coty y Pablo,Jiutepec,Morelos,Mexico,1,0,Steaks,2,Hot_Dogs,"Definitely worth venturing off the strip for the pork belly, will return next time I'm in Vegas.",Positive,0.15,0.05
U1121,P135021,Subway,Cuernavaca,Morelos,Mexico,1,1,Cafeteria,2,Japanese,This place is way too overpriced for mediocre food.,Negative,-0.5,1.0
U1110,P135021,Subway,Cuernavaca,Morelos,Mexico,1,1,Bar_Pub_Brewery,2,Juice,Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !,Positive,0.5,0.425
U1110,P132767,Restaurant Familiar El Chino,Jiutepec,Morelos,Mexico,2,3,Italian,2,Bakery,"They have a good selection of food including a massive meatloaf sandwich, a crispy chicken wrap, a delish tuna melt and some tasty burgers.",Positive,0.033333333333333326,0.85
U1110,P135013,Giovannis,Jiutepec,Morelos,Mexico,1,0,Japanese,2,Cafeteria,So good I am going to have to review this place twice - once hereas a tribute to the place and once as a tribute to an event held here last night.,Positive,0.35,0.33333333333333337
U1110,P134999,Kiku Cuernavaca,Cuernavaca,Morelos,Mexico,2,0,Bar,2,Bar,"Delicious NYC bagels, good selections of cream cheese, real Lox with capers even.",Positive,0.6333333333333333,0.6333333333333334
U1121,P135019,Restaurant Bar Coty y Pablo,Jiutepec,Morelos,Mexico,1,0,Bar_Pub_Brewery,2,Mexican,"Great Subway, in fact it's so good when you come here every other Subway will not meet your expectations.",Positive,0.4583333333333333,0.5750000000000001
U1121,P132767,Restaurant Familiar El Chino,Jiutepec,Morelos,Mexico,2,3,Seafood,2,Breakfast-Brunch,I had a seriously solid breakfast here.,Neutral,0.0,0.1
U1121,P134999,Kiku Cuernavaca,Cuernavaca,Morelos,Mexico,2,0,Mexican,2,Tex-Mex,"All in all, Ha Long Bay was a bit of a flop",Negative,-0.05,0.4
U1042,P132768,Mariscos Tia Licha,Cuernavaca,Morelos,Mexico,2,1,Japanese,0,Tex-Mex,"He was extremely rude and really, there are so many other restaurants I would love to dine at during a weekend",Positive,0.155,0.45499999999999996
U1042,P135021,Subway,Cuernavaca,Morelos,Mexico,1,1,Japanese,0,Tex-Mex,My drink was never empty and he made some really great menu suggestions.,Positive,0.42500000000000004,0.625
U1042,P134996,Sanborns Casa Piedra,Cuernavaca,Morelos,Mexico,2,2,Japanese,0,Juice,"Then, as if I hadn't wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.",Negative,-0.1,0.25
U1013,P135079,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,0,0,Japanese,2,Pizzeria,The waiter wasn't helpful or friendly and rarely checked on us.,Positive,0.3375,0.7
U1013,P135072,Sushi Itto,San Luis Potosi,San Luis Potosi,Mexico,2,0,Italian,2,Cafeteria,And the red curry had so much bamboo shoots and wasn't very tasty to me.,Positive,0.13333333333333333,0.16666666666666666
U1013,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,2,1,Bar_Pub_Brewery,2,Mexican,Nice blanket of moz over top but i feel like this was done to cover up the subpar food.,Positive,0.55,0.75
U1013,P135076,Restaurante Pueblo Bonito,San Luis Potosi,San Luis Potosi,Mexico,0,0,Bar,2,Mexican,"The menu is always changing, food quality is going down & service is extremely slow.",Negative,-0.2277777777777778,0.34444444444444444
U1054,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,2,0,Burgers,2,Mexican,"The service was a little slow , considering that were served by  people servers so the food was coming in a slow pace.",Negative,-0.2625,0.4333333333333333
U1054,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,2,0,Seafood,2,Fast_Food,Great food & presentation. Ambience is great too. They have both indoor & outdoor seating. The glasshouse on the terrace is apt for winter afternoons.,Positive,0.7333333333333334,0.8333333333333334
U1054,P135039,Restaurant de Mariscos de Picon,San Luis Potosi,San Luis Potosi,Mexico,1,4,Spanish,2,Fast_Food,We watched our waiter pay a lot more attention to other tables and ignore us.,Positive,0.1875,0.4375
