user_id,place_id,restaurant_name,city,state,country,food_price,smoking_area,restaurant_cuisine,user_budget,user_cuisine,reviews,classification
U1071,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,high,Asian,The food here is fresh and tastes so good. Service by Prakash is also great. Had great time and it is a must visit place. ,
U1071,P132856,Unicols Pizza,San Luis Potosi,San Luis Potosi,Mexico,low,none,Fast_Food,high,Vietnamese,I recently visited this restaurant and was mesmerised by the decor specially the glass room seating area.All the sage ty measures were taken care off and they give packed cutlery to maintain hygiene Food was great I loved the butter chicken pasta and top of the world cocktail. The pasta was well cooked and the butter chicken in it was tasted perfect. The quantity was good too .Extra points to quick service..,
U1071,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,high,Barbecue,"This place has been the prettiest place i have ever went too and Im not kidding. We went up to the patio and sat up in the courtyard. The terrace is so classy and sophisticated. The glass room up there gives a mere rich vibe while the wind brushes past our face. Its one of the most beautiful place up there with the right essence of food and service lighted up in the aura. In love with the interiors and decors which gives the luxury vibe to the restaurant. So coming to food we ordered a mimosa which had a tiny bit of vodka and the required orange scent with it, matching perfectly with the ambience along with some apple cider mock tail for the breeze out there. Both of the beverages had...read more",
U1071,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Mexican,high,French,One hell of a place to crash with friends and family  with an extremely amazing menu and a vide range of scrumptious starters and main course. Kudos to the lovely hospitality and lovey food served ,
U1071,P135039,Restaurant de Mariscos de Picon,San Luis Potosi,San Luis Potosi,Mexico,low,section,Mexican,high,Brazilian,Oh WOW! Had got the chance to visit a cafe after a really long while. Planned a sudden visit to this place with my husband for Saturday night. The photos on the website dont do justice. The place in real is even more pretty and the vibes will just set your mood right. We decided to sit on the terrace seating. Started with honey chilly potato and Afghani chaap with chocolate Snickers shake. We received our first dish within few minutes of ordering. Loved the presentation of both the dishes.  The chaap was super soft and delicious. The pieces were huge and yummy.Next we ordered Mediterranean pizza alongwith paneer dhania adraki and butter naan. The pizza had some of my favourite...read more,
U1071,P135028,La Virreina,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,high,Southern,Very nice experience. Awesome ambience and food was delicious. Highly recommend .. I just loved this place.,
U1071,P135025,El Rincon de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Pizzeria,high,Dessert-Ice_Cream,Amazing food and ambience. Best lounge In Town.Quality of food is superb.So many varieties of dishes.,
U1071,P135030,Preambulo Wifi Zone Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,high,Mexican,Old- world charm meets the delectable cooking at this pub and cafe. An easy and chill vibe yet sophisticated in so many wonderful ways. Plan with friends or family or head alone. There is space for everyone. Grilled chocken steak and Margarita pizza are absolute must-haves Visited before Diwali and the host made sure we get the table to our liking. The hygiene and the vibe of the place was fresh and airy. I will like to see their dessert menu elaborate though. All the best.,
U1114,P135053,La Fontana Pizza Restaurante and Cafe,San Luis Potosi,San Luis Potosi,Mexico,high,section,Mexican,medium,Mexican,"I had a fun time with my friends at 7 Old Town. Absolutely loved the vibe. The interior is amazing, and so is the food. We ordered Cheese & Spinach Dimsums, Biryani, and Hummus & Pita Bread. Everything was served in the right quantities and tasted great!The overall experience was worthwhile!",
U1084,P135058,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Fast_Food,medium,Pizzeria,"Recently visited this place for dinner and absolutely loved the food. Tried the Grilled Chicken Steak and Vietnamese Curry. Great flavour, good portions & quick service. The place is centrally located and easily accessible, very close to IIT Delhi.",
U1084,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,high,none,Mexican,medium,Chilean,Beautiful ambience: just the perfect one for any outing with delicious food. Topped with great service.,
U1084,P135072,Sushi Itto,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Polish,", After lockdown I am my friend decided to visit a new place. An exquisite fine dining place with a pleasant and soothing ambience, I visited 7old town. We ordered Margarita Pizza and Grilled cottage cheese sandwich. The thin crust pizza was really mouthwatering with cheese, melting in my mouth with each bite. Grilled Cottage Cheese Sandwich was soft and crunchy at the same time. Located at a prime location in Sri Aurobindo Marg next to Sx farms. Parking is not an issue. My experience was amazing and I may come back to try new things on the menu... ",
U1084,P135030,Preambulo Wifi Zone Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,American,medium,North_African,Delicious food  with the best hospitality and good ambience ... Staff is very courteous and helpful.,
U1084,P135026,la Cantina,San Luis Potosi,San Luis Potosi,Mexico,high,none,American,medium,Asian,"I finally went to this restaurant with a couple of friends on somebodys recommendation. Firstly, i must say, this being a standalone restaurant on Adhchini  road, the location is really good and the parking is right besides the restaurant which is a rare thing these days.                   Ambience of the restaurant was  very nice as it was a good blend of vintage and contemporary. But the one thing which surprised us the most is amazing food experience we have had. Snacks especially champ were to die for. Their pizzas are worth the try. We loved their amazing aromatic biryani. I must say that the restaurant has followed the covid norms in proper sense with proper social distancing...read more",
U1084,P135035,El Mundo de la Pasta,San Luis Potosi,San Luis Potosi,Mexico,high,section,Cafeteria,medium,Vietnamese,"A big shout out to 7 Old Town, the first place we visited post the lockdown, and it certainly ticks all the boxes of hygiene, sumptuous food, a welcoming ambience and a great hospitality! A must visit place for tasting some of the best delicacies from the Tandoor and having a nice time with friends and family. ",
U1084,P135045,Restaurante la Gran Via,San Luis Potosi,San Luis Potosi,Mexico,high,none,Mexican,medium,Barbecue,"Went out after a long time , one of my friend recommended about this place. I was little hesitant initially for choosing a new place, but everything was so perfect . The ambience is so good , I liked it . The food is so delectable. Not overpriced, value for money. Loved the mocktails. Service was also good as there was not such rush. Highly recommended",
U1084,P132861,Carls Jr,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Mexican,medium,French,i have been there After lockdown and the food was very delicious  ambience is superband interior was so creative and unique Love this place Highly recommended ,
U1084,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Cafe-Coffee_Shop,medium,Brazilian,"Excellent eating experience.. from walking in the door and being greeted by employee, seated and drink order taken, was maybe 5 minutes. Meal was served hot and excellent taste. Server was very friendly and helpful.Must visit place. I would love to go again with my family ..",
U1084,P132723,Gordas de morales,,San Luis Potosi,Mexico,medium,section,American,medium,Southern,"This place is one my favourite to hang out with my friendsThe ambience of this place is so good ,food is really really good I love there dimsum and also there mocktails there dishes so well that you can't just say no it , service is too fast ",
U1049,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,,Dessert-Ice_Cream,"I visited this place with my friend.l must say as we entered in love the place,the vibe and everything so vibrant. The ambience is very amazing. Coming to food we had  Vietnamese chicken rolls and BBQ chicken pizza. The food quality was amazing. We had a wonderful experience there. Staff was very helpful and friendly. A must visit place with friends and family.",
U1049,P135041,Luna Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,,Mexican,"Located on the ground floor of select city walk mall opposite Starbucks serves the most delicious desserts and bakery products in town. The whole range of cakes , pastries, macron and breads are out of the world.  The sitting however is very small and could have been slightly bigger. The chain has branches at other parts of the town too.  But this is certainly one of the finest bakery in town, though the prices are on the higher end",
U1019,P132830,Rincon Huasteco,,,,low,none,Mexican,medium,Hawaiian,"Had a chocolate croissant and latte - found both to be average. Had heard a lot about this place and found the ambience to be good, service was ok.",
U1019,P135076,Restaurante Pueblo Bonito,San Luis Potosi,San Luis Potosi,Mexico,high,none,Mexican,medium,Cafeteria,"So .. One of the finest bakery in delhi.. However you can pool in to make it more affordable  .. But who minds when you have an ever lingering after taste in your mouth..the pastries and cakes just melt in your mouth. The taste is too intense that all your senses can feel it.The quality is for sure a lookout for here. But after eating their signature pastry from here, you surely wouldn't  want try anywhere else.. I wish i earned crores to make L'Opera my habit. :-)",
U1019,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Lebanese,This is the best bakery shop in our locality. I love their breads and yes macroons are my all time favourite. They have wide variety of macroons and cakes too. The quality of products is amazing though the prices are on the higher side. ,
U1019,P132856,Unicols Pizza,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,medium,Chinese,"The best cheese croissant I've ever had in Delhi , out of all L'Opera (pronounced Low-pe-haa) has the best. It tastes heavenly with cappuccino which also tastes good. The staff is very helpful and nice. Mushroom quiche is also really good but can't get over the cheese croissant must Try. ",
U1069,P135070,Restaurante 75,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Portuguese,"Make no mistake - you go to L'opera for an almost criminal indulgence (body and wallet). But when you do, you will not be disappointed - the eclairs when on the go, choco dome for that romantic dinner, and go big with cakes for a party - I have had the blueberry cheese cake and chocolate mousse cake and will recommend them strongly. It is rather difficult to not make yum noises while you devour your dessert that are borderline questionable!",
U1069,P135082,la Estrella de Dimas,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Caribbean,"Its a small cozy outlet in Saket and once you get in you would probably feel like tasting everything that's on display. I went there just to serve my craving for eating something sweet after a meal and tried the opera. It was yum, very light and just melt in mouth. Would like to try more of their offerings.",
U1069,P135108,Potzocalli,San Luis Potosi,,,low,none,Hot_Dogs,medium,Indonesian,"I have a never ending love affair with this bakery.I absolutely love their macaroons. Although a bit pricey yet it serves you the best, so I never mind spending money over them since it's all worth it.  I recently tasted their cookies in this cute little outlet of their in select city and trust me these are the best you'd ever have till date : Chocochip walnut and Chocolate Diamant were so delicious and they melted on the tongue instantly. ",
U1069,P132858,Hamburguesas Valle Dorado,San Luis Potosi,San Luis Potosi,Mexico,low,none,Cafeteria,medium,Hungarian,"L'Opera is located on the ground floor, select citywalk mall, saket.In this cute little bakery, the first thing I ever tried here was the ALMOND CROISSANT & the experience was so killer, I was a fan for life. A warm flaky croissant which when bitten into has an almond paste that bursts into my mouth.The lemon tart (topped with meringue) is one of the best lemon tart which I have ever eaten. I like some pastries in L'Opera bakery that's brownie, truffon & royal chocolate. The prices are on the higher side but the quality of desserts served here make it worth spending extra.I will definitely recommend to our foodie friends ",
U1069,P135069,Abondance Restaurante Bar,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,medium,Hawaiian,"A Getaway option for desert. Offers great variety of deserts thought of trying something different so tried Sacher Torte , didn't know initially what it was. It looked good hence ordred.It tasted good though it was quite heavy on my pocket.",
U1069,P132846,el lechon potosino ,San Luis Potosi ,San Luis Potosi,Mexico,low,permitted,American,medium,Cafeteria,The best bakery I have come across in Delhi. Slightly heavy on the pocket but It's delish. The breads are worth trying. I am not a fan of macarons but they are really good. Sugar free pastries are a no no but if you're still brave hearted go ahead and try. ,
U1069,P132845,Cenaduria El Rinc de Tlaquepaque,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Lebanese,"Love the interiors and the display of the products!! The menu is nicely curated with Nice options available in breads, croissants.The interiors are very nicely done , the staff being polite and courteous.The price points are high but the quality justifies it perfectly!!",
U1069,P132851,KFC,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,American,medium,Chinese,"I have a sweet tooth and this place has high quality and delicious desserts.The Opera pastry itself,the little madelines they serve with coffee,they took desserts to a whole new level.Their quiche and sandwich selection may be limited but very tasty.The almond croissant melts in your mouth and I can go on and on.A must visit.You will always go back.",
U1069,P132847,don burguers,San Luis Potosi,San Luis Potosi,Mexico,low,none,Bakery,medium,Portuguese,"Favourite patisserie after Oberoi patisserie. The only glitch is they run out of their stuff real fast and most things like chocolate eclair etc are almost always sold out. I also feel they should have a free home delivery option. But full on value for money, it's a great place to grab a quick snack when hungry or have it in your fridge for those midnight hunger pangs.",
U1113,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Dessert-Ice_Cream,medium,Caribbean,"Went for a macaroon, stayed for the espresso, chocolate chip - walnut biscuit and macaroon. The ambience is lovely: I almost forgot the Eiffel Tower wasn't a cab away. ",
U1113,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Indonesian,"This place is as good as a heaven. Loved their deserts, tried the Raspberry mousse and the Macarons. What flavours mann, i kid you not something I have been dying to eat from so long. Really enjoyed the Macarons and Mousse. This is specially to all the sweet lovers, do not miss out on this place. Their service, food or to simply say everything is amazing. Prices are a bit high but you'll forget about it once you taste their dishesAmbiance - 4.5/5Food - 4.5/5Price -4/5Staff - 4.5/5Cleanliness - 5/5",
U1113,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Fast_Food,medium,Hungarian,"Possibly one of the top patisseries in the city but also one of the most expensive. So if you believe that quality comes at a cost then this is the place for you. The breads have always been a favourite. The cakes and pastries are divine but some of them cost nearly 400 bucks including taxes for a small portion so thats really a stretch. For that money, I could be eating a proper dessert in a proper cafe or restaurant.",
U1113,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Mexican,medium,Bakery,"This place has really amazing desserts.The price is a bit on the higher side but I think it's every bit worth of it.I've had the Cheese croissant, royal chocolate and this other cake( I've forgotten the name)The desserts just melt in your mouth and the experience is incredible.I'd really recommend visiting once.",
U1113,P135079,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,high,none,Fast_Food,medium,Mexican,One of the best cakery's in town I've been to. Their cakes and pastries are absolutely melt in mouth. I loved their mili fili pastry as well as their original opera cake.A highly recommended!,
U1113,P135046,Restaurante El Reyecito,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Fast_Food,medium,Mexican,"I'm giving this outlet a lower rating than the khan market and the nehru place outlet due to its coffee.I found the latte at the khan market outlet to be better than what they served me when I visited them. Must have been a rare off day for Lpera!But overall, the quality of the food and the deserts are on par with the other outlets!",
U1113,P132856,Unicols Pizza,San Luis Potosi,San Luis Potosi,Mexico,low,none,Diner,medium,Pizzeria,Each one of their cakes is a special one. The macarons are authentic and they've got pretty nice tea as well. Have tried their Saket and Vasant Kunj outlets but I guess they get it delivered from some place else.,
U1113,P132854,Sirlone,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Pizzeria,medium,Dutch-Belgian,A french bakery with varieties of desert!! If you are bored of eating the same pastries then you should visit and try new deserts here!! The pudding and pastries looks very fascinating! Macarons  are my all time favourite as it is so delicious and the coffee taste heavenly!!  ,
U1104,P135039,Restaurant de Mariscos de Picon,San Luis Potosi,San Luis Potosi,Mexico,low,section,Hot_Dogs,medium,Deli-Sandwiches,Wow! I love the L'Opera macarons so much! I tried almost all the flavours and trust me I couldn't pick a favourite because all of them tasted so good. They were sweet and gives a refreshing delight to the mouth! Absolutely love them :') ,
U1104,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Cafeteria,medium,Kosher,Great to grab a coffee and some fabulous bakery while you wait for a movie in select city walk or mgf mall. Brownie and coffee would be my favourite.,
U1104,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Regional,medium,Hawaiian,"Possibly one of the top patisseries in the city but also one of the most expensive. So if you believe that quality comes at a cost then this is the place for you. The breads have always been a favourite. The cakes and pastries are divine but some of them cost nearly 400 bucks including taxes for a small portion so thats really a stretch. For that money, I could be eating a proper dessert in a proper cafe or restaurant.",
U1104,P135030,Preambulo Wifi Zone Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Italian,medium,Cafeteria,"Stale dessert.When we complained, we didn't even get a sorry in return.We ordered a chocolate pastry. It was completely stale and tasted bad. The sugar had gotten very sticky. After 2 bites each, we felt a vomity feeling in the stomach.When we complained, they said that all the desserts over here are same (like equally stale, eh?).The place is a so-called luxury bakery situated on the ground floor of Select City Walk, Saket. It is a small bakery with not much sitting space.Though the view outside from the window is beautiful. Interiors are nicely made. I would have not paid Rs 10 if I knew that it would be so bad. It costed me Rs 315. Gosh! I could have gone for so many chocolates...read more",
U1104,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,medium,none,International,medium,Lebanese,"Very classy looking dessert place with very limited seating space. Each item available looked very interesting. Had heard about their Macrons so decided to go with it. We chose Lemon, coffee and strawberry flavors and all were very disappointing. They looked great but they were very sweet for my taste. Didn't try anything further.All the stars are for the way the place has been made.",
U1106,P135047,Restaurante Casa de las Flores,San Luis Potosi,San Luis Potosi,Mexico,high,section,Polish,medium,Chinese,"Beretta is one of the popular spots in San Francisco. I was recommended by a friend so I decided to try! When I walked in, it was full. On a Thursday evening 6:30pm, everywhere is packed. The wait to sit inside was about 30 minutes which wasn't bad at all.After we got sat down, server greeted us right away. We ordered beer and chef's four cheese pizza a bit chewy but it was good.Service is top notch and ambiance is lively and intimate.",
U1106,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,Vegetarian,medium,Portuguese,Nice place to hang out with friends. Amazing decor and ambience inside along with wooden panelling on outer walls. Music was too loud for me. Service was satisfactory. Coming to food and drinks we ordered:Fresh Lime: 5/5Cold Coffee: 4.5/5Paneer Makhani: 4/5Jama Masjid Ka Murgh Korma: 3.5/5Garlic Naan: 5/5Limited items in non-veg list was disappointing.,
U1104,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Dutch-Belgian,medium,Caribbean,"Just around the outer circle, lies the huge local sign board that catches your eye along with the wooden panelling on the outer walls. Local is a fun place to hang out with your friends, family, perfect for a casual ""hang out"" session. The ambience of the place is amazing and will surely distract you from the average food served there, for some time.The drinks were amazing and the music was good.Not a very special experience, just like any other normal cafe, good for hanging out with friends.",
U1106,P135106,El Rincn de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,medium,only at bar,Italian,medium,Indonesian,"One of the best places you can visit to party especially on weekends. If you happen to visit on weekday then you won't be able to enjoy this place to the max. The service is good and the major reason why it pulls the crowd is the alcohol, you will find reasonable prices with such amazing decor. If you don't have it in your bucket list already then do add it, you won't regret. ",
U1106,P132754,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,medium,none,International,medium,Hungarian,"Place is quite amazing for party and other stuffs. Nicely made decors and comfortable sitting areas is quite commendable. They have rooftop area too for sitting where you can enjoy and have your food.Coming to food we were around 8 people here for lunch.Didn't liked their mocktails much but tried their peanut butter shake that is good and cold coffee is also nice lil bit bitter in taste buy I liked this one!In Starters,we hadChicken pizza- pizza could be better not so spicy but it was ok.Chicken malai tikka- was good,cooked perfectly.Golgappe shots - Their meetha paani is awesome.Vada pao - It is spicy,good in taste, a must have here!Mutton keema kabab- Mutton taste was quite...read more",
U1104,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,International,medium,Hawaiian,"Located in CP, Local is an amazing place to hang out with friends and family- one of the biggest property in the vicinity with an amazing ambience, music, food and drinks.The food menu is beautifully curated featuring a number of North Indian & Continental dishes. I tried a number of dishes here, my recommended ones' being-1. Chakhna Platter- Perfect platter with your drinks or while waiting for the food- the platter has masala peanuts, papad, masala chips, chana jor garam and colour fingers.2. GT Road chicken Tikka3. Amritsari Fish Tikka4. Drums of HeavenFor main course, we tried their Peri Peri Chicken Pizza- Grilled chicken marinated in peri peri, sweet corn, red onion...read more",
U1106,P132856,Unicols Pizza,San Luis Potosi,San Luis Potosi,Mexico,low,none,International,medium,Cafeteria,"When you go to a cafe, its not always about just food. It is about the ambiance, service, vibes, atmosphere, budget and FOOD. Local stands strong in keeping everything on point. The cafe has been nicely put up with really interesting interiors. The music was amazing and the ambiance was comforting. Now coming to the food, it was delectable ! Some of the dishes I ordered were - RAJ KACHORI This might seem silly. Coming to a cafe and having a raj kachori. But just for this sheer fun I ordered this. The kachori was well made and the overall taste was great ! Not bad at all. GOLGAPPA SHOTS Now this was a real surprise. This dish is a real gem. If you like golgappas at all, you have...read more",
U1104,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,medium,section,International,medium,Lebanese,"Local !! A very good place to visit with your friends and family. Decent music, Dim light, Amazing ambience!! :) What i ordered : 1) Veg pizza - 4/52) Pan cosmo - Highly Recommended!! 3) Dhai ke kabab - Highly Recommended!! 4) Pao bhaji - A perfect Mumbai flavour!! 5) Sheesha - Must try!! 5/5 6) paneer momos : 5/57) Gol gappe - Try meetha paani ( Damn good) 8) Daal makhni - Too good 4.5/5 9) Kadhai paneer - 4/5 10) Jalebi - Highly Recommended!! Service - 4.5/5 Quality- 5/5 Presentation- 5/5 Overall it was good..",
U1104,P135025,El Rincon de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,medium,none,International,medium,Chinese,"This place is everything in terms of location, space, ambience. Big area with a first floor, and insanely huge seating space so you can be assured you don't have to really wait to get a table. They have a really hight ceiling covering the ground and first floor which gives it a really nice look. There's a huge screen with a match being played on right in the middle of the place. They have beautiful low lighting, great for dates. Coming to the food, I wasn't exactly impressed. Everything was way too expensive for the quantity and quality.~Gol Gappe shots - weren't crunchy enough and way too expensive for the quantity.~Ceaser Salad - I loved it!~ Raj Kachori - Lovely presentation but...read more",
U1106,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,French,medium,Portuguese,"Hasn't been much time, but this place has already earned it's value. Always wanted to try having food here, so I finally decided to visit and it was great to be there. The place looks amazing and the food is also good. Won't say amazing, but it was good. All sorts of drinks and food is available here. They have a beautiful way of presenting food. Specially gol gappe; it was great.",
U1104,P135047,Restaurante Casa de las Flores,San Luis Potosi,San Luis Potosi,Mexico,high,section,Dutch-Belgian,medium,Caribbean,"Best place to relax, party and have fun , food is yum, best hospitality, courteous and trained staff. Music and live performances add to already positive vibes of place. Must must must visit. Chef ASHOKmiss KARISHMA",
U1106,P135042,Restaurant Oriental Express,San Luis Potosi,San Luis Potosi,Mexico,medium,none,International,medium,Indonesian,"Went to this place for lunch and as soon as I entered, I was pleasantly surprised. The place is very beautifully done up and there is a lot of mood lighting. I loved how huge and spacious it was!Coming to the food, I tried quite a few things. The highlight in particular was the delicious plate of Fish and Chips. Fries were good, and the fish was great. That was one hell of a main course.I mostly had starters and they were a little underwhelming. I found the pizzas average and the tikkas, though good, could have been better.The drinks obviously were great! Kudos to the bartender. I had the CP Smash and the Sangria, both great.The mutton galauti kebab was not very nice, so don't go...read more",
U1106,P135039,Restaurant de Mariscos de Picon,San Luis Potosi,San Luis Potosi,Mexico,low,section,Steaks,medium,Hungarian,"Awesome place to have fun with friends.Good food, awesome ambience and amazing service.Karishma and team great work.You guys made our day.",
U1052,P132866,Chaires,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Dutch-Belgian,low,Bakery,"Local in cp had become one of the finest places here. They serves you liquor and amazing food at very good prices.Recently visited here for lunch. This place is huge..trust me! I had their paneer tikka pizza, dahi ke kebab, marshmallow shake, cold coffee, galouti, golgappa shots, salad, dal makhni, matar mushroom, kadhai paneer, some breads.Food was amazing in taste. 5/5Service was okyish....could be better 3.5/5 Ambience: 5/5 Presentation of food: 4.5/5.MY RECOMMENDATION: matar mushroom, paneer tikka pizza and marshmallow shake.",
U1106,P135066,Restaurante Guerra,San Luis Potosi,San Luis Potosi,Mexico,high,section,Cafe-Coffee_Shop,medium,Dutch-Belgian,Have heard a lot about this place. But to be honest I found this place unhygienic and even the food is not at all great.  Wont suggest people to go there... did not have a good experience even after waiting for table for about 1.5 hours... dont know why people are mad for this restaurant ,
U1106,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,International,medium,Southern,Jp yadav is very nice person and he is very helpful nd service was really very nice. I think he is better than other staff members  keep doing well ,
U1104,P135033,Restaurant El Muladar de Calzada,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Dutch-Belgian,medium,Dessert-Ice_Cream,"Loved the ambience. Masala jheenga and arabiatta pasta are a must try. Service was great, especially by Mr. J P Yadav. Will definitely visit again.",
U1106,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Dutch-Belgian,medium,Mexican,"Local in CP had become one of the major iconic places here. It has earned the fame of selling liquor at wholesale prices and it has been locals USP since its inception. I recently visited this place for lunch and man this place is huge!! Spread across 2 floors with amazing decor & perfect ambience to spend some time with friends & family. We started our lunch with mocktails and I ordered khatta-Pudina, it was very refreshing. I really loved this one! Then we had some street food delicacies and their Raj Kachori & gol gappe are highly recommended. Next we ordered Kesar Dahi ke kebab which just melt in our mouth. Very delicious and added Kesar gave it a new flavour. Then we...read more",
U1106,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,high,none,International,medium,Mexican,Local CP is a place with great ambience and great music. It's a place to have a great time with your friends. Service is kind of slow but food compensates it. Ordered a pizza which was thinking crust and tasted fine but the crispness was missing. Ambience -4.5/5 Food -3.5/5,
U1106,P135030,Preambulo Wifi Zone Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,French,medium,Pizzeria,"I went to this restaurant after hearing a lot from my friends. I went there with a bunch of friends as this place is famous for groups I have heard. Definitely a great decision as the place have in house dj right in the middle of the sitting space and it rocks big time. We really had good time. What makes it more amazing is the name of dishes. Chai ka punch, no daaru cosmopolitan, aam mojito and so much more. Most of them are named after famous places in Delhi. You will love it.I personally recommend their cocktails, they are way above your expectations. Food was equally amazing, good experiments and presentation.If you are in a group then this is the place to go.",
U1106,P135079,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,high,none,Vegetarian,medium,Indigenous,"Came here with friends after work,Food was very tasteful and had no complain on the taste of all the dishes we had that night with our group.Service was very quick and servers are very friendly.Decor of the venue is pretty modern and well kept up.Would be coming here again.",
U1106,P135064,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,San Luis Potosi,Mexico,high,none,Barbecue,medium,Bar_Pub_Brewery,"a pub in CP going by its name i would of thought there wouldbe local drinks...... i. Royal stag, etc found the staff to lexi, not very forthcoming and not knowledgeable to the products offered or the food menuhad draft pints and honey chilli potatos .... i would suggest more snacks starters wouldbe nice for a pub like localwe were attended by one waiter but thereafter had a change of atleast 2 others wondered how come waiters change ???",
U1052,P132869,Dominos Pizza,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Dutch-Belgian,low,Hawaiian,Discriminatory staff. Uncourteous waiters. Pathetic ambience. Over rated and over priced. The food sucks big time and the drinks aren't great either. Head  over to blues across the road. Much better place.,
U1052,P132870,Tortas y hamburguesas el gordo,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Cafe-Coffee_Shop,low,Burmese,"Bad service. Unwelcoming behavior. As soon as you reach the place, they start judging you. Flashy lights but did not enjoy my time there. Left in a hurry. ",
U1104,P135041,Luna Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Dutch-Belgian,medium,California,Had a great and amazing time here @ local. The food was perfectly blended with every quality a standard dish holds. The pizza section has a little room for improvement. The drinks and shakes were on point. The ambience was soothing. Last but the thing i liked the most was the service by the complete staff. It was more of a home look a  like service by them. I so want to come and spend another meal here as soon as possible.,
U1079,P134986,Restaurant Las Mananitas,Cuernavaca,Morelos,Mexico,high,none,International,medium,Game,Great place and service! Jitender soni gave us great service:) great food had alot of fun! Good ambience good music..........murg malai tikkka and honey chilli potato was very very very good,
U1079,P134976,Log Yin,,,,low,none,International,medium,Italian,"Food was great and Jitender soni was really courteous, good ambience and food was really great. The interior was fabulous and music was really cool",
U1079,P132768,Mariscos Tia Licha,Cuernavaca,Morelos,Mexico,medium,not permitted,French,medium,Scandinavian,"Not a value for money place , food is not good enough to deserve a 4-star rating, if planning to visit on a weekend be ready for poor service. Disappointed",
U1079,P132766,Mikasa,Cuernavaca,Morelos,Mexico,medium,none,Dutch-Belgian,medium,Chilean,Food is really good ..... Nice ambience and affordable rates on booze ....  Staff is helpful ... Mr . Soni is kind f friend now .... quick service and nice quality on music,
